source_sha256,unit_id,container_node_path,div_path_filter,decision_default,text_role_default,expected_candidate_nodes,basis,source,status,decided_on
d469de8798d17cb372192e6841206fe4b99951c389e51a5681bcbf9ae169b5f1,A20069,/*/*[2]/*[2],part>speech,include,speech,,"the Italians' Latin salutation to the King (s118, la); Dekker's transition to the Dutch arch (s119) excluded",Claude content audit 2026-09-07: A20069 part>speech,applied,2026-09-07
d3d80a7b5ccd3af1e18ec6f23734c25aab02c6745339daa7906b243091175f14,A18463,/*/*[2]/*[2],text>epigram,supplementary,,,"SUPPLEMENTARY (policy_decisions.csv #6, 2026-09-08; was deferred): an EPIGRAMME group (12 lines) to the King (Illustrious Top-bough...; Admired Phoenix...) printed with the Edinburgh entry - presented with the book by Apollo/the Muses or only printed? 12 lines","Claude 2026-09-07: material held for Grace's decision (deferred, not excluded) | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08
d3d80a7b5ccd3af1e18ec6f23734c25aab02c6745339daa7906b243091175f14,A18463,/*/*[2]/*[2],text>panegyric,supplementary,,,"SUPPLEMENTARY (policy_decisions.csv #6, 2026-09-08; was deferred): the panegyric signed Walter Forbes (not Drummond; ChatGPT bibliographic_clarifications.json) to the King (178 lines) printed after the entry - recited at the entertainment or a printed poem? performance status not established","Claude 2026-09-07: material held for Grace's decision (deferred, not excluded) | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08",applied,2026-09-08
fe54a3ec900e0349e80b503ef53e31a59a27a69d8285876b4d1c84ed10c92a2c,A01227.1,/*/*[2]/*[2]/*[1],part>act>scene,include,,,"Fraunce, Amyntas Pastorall: hexameter dialogue lines outside <sp>",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
fe54a3ec900e0349e80b503ef53e31a59a27a69d8285876b4d1c84ed10c92a2c,A01227.1,/*/*[2]/*[2]/*[1],part>prologue,include,prologue,,prologue in hexameters,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
fe54a3ec900e0349e80b503ef53e31a59a27a69d8285876b4d1c84ed10c92a2c,A01227.2,/*/*[2]/*[2]/*[2],part>day,supplementary,,,"SUPPLEMENTARY (policy_decisions.csv #4, 2026-09-08; was deferred): 'Phillis Funerall' = twelve day divisions of Amyntas's lamentations in hexameters with a narrative frame (Now bonny lass Phillis was newly betrothed...) - the laments are the shepherd's monologues, the frame is narration; DEEP treats it as the second part of the play. 1,198 nodes / 68K chars: spoken monologue or narrative poem?",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled | policy_decisions.csv 2026-09-08 (ChatGPT v2 close-out proposal forwarded by Grace); applied by Claude 2026-09-08,applied,2026-09-08
3a7613ab438a03ce3dfaba673a0d04e3ebd93f3080c4cc5f1edb24997330ee94,A01513.1,/*/*[2]/*[2]/*[1],play>act>scene,include,,,Supposes 1573: prose dialogue outside <sp> (same speeches ChatGPT confirmed in the 1575 text),Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
3a7613ab438a03ce3dfaba673a0d04e3ebd93f3080c4cc5f1edb24997330ee94,A01513.1,/*/*[2]/*[2]/*[1],play>prologue,include,prologue,,"'I Suppose you are assembled here' - the Prologue or argument, spoken",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
3a7613ab438a03ce3dfaba673a0d04e3ebd93f3080c4cc5f1edb24997330ee94,A01513.2,/*/*[2]/*[2]/*[2],play>act>scene,include,,,Jocasta 1573: verse dialogue outside <sp>,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
3a7613ab438a03ce3dfaba673a0d04e3ebd93f3080c4cc5f1edb24997330ee94,A01513.2,/*/*[2]/*[2]/*[2],play>epilogue,include,epilogue,,Epilogus (Lo here the fruit of high aspiring mind),Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
3a7613ab438a03ce3dfaba673a0d04e3ebd93f3080c4cc5f1edb24997330ee94,A01513.2,/*/*[2]/*[2]/*[2],play>part,exclude,performance_description,,the order of the dumb shows before each act - stage descriptions,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
237e372c92eb48a2865de1228b28ffe1a7ac82c2aab0cb731d9bb2d8220c35bf,A01514.4,/*/*[2]/*[2]/*[4]/*[2],note,exclude,authorial_description,,note to the reader on the gates of Thebes,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
237e372c92eb48a2865de1228b28ffe1a7ac82c2aab0cb731d9bb2d8220c35bf,A01514.4,/*/*[2]/*[2]/*[4]/*[2],play>act,include,chorus,,chorus verses (lg),Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
237e372c92eb48a2865de1228b28ffe1a7ac82c2aab0cb731d9bb2d8220c35bf,A01514.4,/*/*[2]/*[2]/*[4]/*[2],play>act>scene,include,,,Jocasta 1575: verse dialogue outside <sp>,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
237e372c92eb48a2865de1228b28ffe1a7ac82c2aab0cb731d9bb2d8220c35bf,A01514.4,/*/*[2]/*[2]/*[4]/*[2],play>epilogue,include,epilogue,,Epilogus,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
237e372c92eb48a2865de1228b28ffe1a7ac82c2aab0cb731d9bb2d8220c35bf,A01514.4,/*/*[2]/*[2]/*[4]/*[2],play>stage_directions,exclude,performance_description,,the order of the dumb shows,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
237e372c92eb48a2865de1228b28ffe1a7ac82c2aab0cb731d9bb2d8220c35bf,A01514.4,/*/*[2]/*[2]/*[4]/*[2],poems>poem,include,,,"Jocasta 1575 sits inside the Posies' poems wrapper: this chain holds the play's dialogue/chorus lines (1,361 nodes), not poems; the wrapper type is the collection's, not the text's",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
d26cae9e436747c5acd80510c909ef58bce5cd67f403f25fac68502ca734f3a6,A01851.2,/*/*[2]/*/*[2]/*[2],act>scene,include,song,,"song (Io, Io, gladly sing)",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
d26cae9e436747c5acd80510c909ef58bce5cd67f403f25fac68502ca734f3a6,A01851.2,/*/*[2]/*/*[2]/*[2],epilogue,include,epilogue,,epilogue,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
d26cae9e436747c5acd80510c909ef58bce5cd67f403f25fac68502ca734f3a6,A01851.2,/*/*[2]/*/*[2]/*[2],prologue,include,prologue,,prologue,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
d26cae9e436747c5acd80510c909ef58bce5cd67f403f25fac68502ca734f3a6,A01851.2,/*/*[2]/*/*[2]/*[2],poem,include,song,,"the song 'Io, Io, gladly sing' (same song as in act>scene, printed in a poem div) - performed song within the play",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
afd1f7de1b392cab31de6cccf375081ae20b986b12739651e29210b72d2fdecc,A02226.4,/*/*[2]/*[2]/*[4],play>act>scene,exclude,heading_or_speaker_cue,,"scene headings listing the speakers (ALAHAM, HELI.) - 18 short nodes",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
afd1f7de1b392cab31de6cccf375081ae20b986b12739651e29210b72d2fdecc,A02226.4,/*/*[2]/*[2]/*[4],play>act>scene>chorus,include,chorus,,choruses (lg),Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
afd1f7de1b392cab31de6cccf375081ae20b986b12739651e29210b72d2fdecc,A02226.4,/*/*[2]/*[2]/*[4],play>act>scene>part,include,,,verse speech lines (lg),Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
afd1f7de1b392cab31de6cccf375081ae20b986b12739651e29210b72d2fdecc,A02226.4,/*/*[2]/*[2]/*[4],play>prologue,include,prologue,,the Ghost's prologue speech (lg); the argument-parented heading node is excluded node by node,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
09de94fdca428a934b8c0c2fdaada69393732b0ed74432d7a4131fc2df11ae9a,A03022.2,/*/*[2]/*[2]/*[2]/*[2],text,exclude,performance_description,,list of the masquers' roles,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
09de94fdca428a934b8c0c2fdaada69393732b0ed74432d7a4131fc2df11ae9a,A03022.2,/*/*[2]/*[2]/*[2]/*[2],text>part,include,,,"Tethys' Festival: Triton's and Mercury's speeches (verse in div nodes) and the songs (lg) are performed; Daniel's descriptions of scene, habits and dances and his closing note are excluded node by node",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
89e919d1d63db5097d168e5749be7da7b3268e27f05c0c1ca53ffc0921fac5bc,A04632.3,/*/*[2]/*[2]/*[3]/*[2],act>scene,include,song,,"Echo's song (Slow, slow, fresh fount)",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
89e919d1d63db5097d168e5749be7da7b3268e27f05c0c1ca53ffc0921fac5bc,A04632.3,/*/*[2]/*[2]/*[3]/*[2],prologue>section,include,prologue,,the Prologue (If gracious silence...),Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
89e919d1d63db5097d168e5749be7da7b3268e27f05c0c1ca53ffc0921fac5bc,A04632.5,/*/*[2]/*[2]/*[5]/*[2],act,include,,,Sejanus: dialogue lines outside <sp>,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
89e919d1d63db5097d168e5749be7da7b3268e27f05c0c1ca53ffc0921fac5bc,A04632.9,/*/*[2]/*[2]/*[9]/*[2],act,include,,,Catiline: Sylla's Ghost and dialogue lines outside <sp>,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
7e1ce0a36cf31631d5b7701f6f10fe0ade8d6368fd2d8190e3d7c7644ba2b4b5,A04637.1,/*/*[2]/*[2]/*[1]/*,part,exclude,authorial_description,,Jonson's description of the Fenchurch arch with inscriptions and glosses (same text as A04632.11); speeches are in <sp>,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
7e1ce0a36cf31631d5b7701f6f10fe0ade8d6368fd2d8190e3d7c7644ba2b4b5,A04637.3,/*/*[2]/*[2]/*[3]/*[2],text,exclude,performance_description,,"Althorp 1604: descriptions and cues (The Invention was...; The Satyre peeping out of the bush, said)",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
7e1ce0a36cf31631d5b7701f6f10fe0ade8d6368fd2d8190e3d7c7644ba2b4b5,A04637.3,/*/*[2]/*[2]/*[3]/*[2],text>song,include,song,,"song (This is she, this is she)",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
b39f13f0ea3f0728c92a183fa9c1ffcedc6029fd7410f8a9d2843cb8f05807bf,A04643.1,/*/*[2]/*[2]/*[1],masque,exclude,performance_description,,"Blackness 1608: Jonson's preface, scene, costume, dance descriptions and masquers' names (div nodes, all read); the songs (lg) included node by node",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
b39f13f0ea3f0728c92a183fa9c1ffcedc6029fd7410f8a9d2843cb8f05807bf,A04643.2,/*/*[2]/*[2]/*[2],masque,exclude,performance_description,,"Beauty 1608: descriptions (div nodes, all read); songs (lg) included node by node",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
53c535a59d7ed7d4ea31ea172f342bcccd210af96c1cab23bd652950fb9c5f12,A07004.3,/*/*[2]/*[2]/*[3],part>act>scene,include,,,2 Tamburlaine: dialogue lines outside <sp>,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
53c535a59d7ed7d4ea31ea172f342bcccd210af96c1cab23bd652950fb9c5f12,A07004.3,/*/*[2]/*[2]/*[3],part>prologue,include,prologue,,prologue of Part 2,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
6a7e901f946c3e6e139cbe71859884ee92d6322da4b64ecab7666ebdbd156d62,A07502.1,/*/*[2]/*[2]/*[1],entertainment,include,speech,,"Cokayne Easter 1620: verse speech (Room, room, make room...); the narrative header (s1) excluded",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
6a7e901f946c3e6e139cbe71859884ee92d6322da4b64ecab7666ebdbd156d62,A07502.2.0,/*/*[2]/*[2]/*[2],entertainment,include,speech,,Bunhill: verse speech,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
6a7e901f946c3e6e139cbe71859884ee92d6322da4b64ecab7666ebdbd156d62,A07502.2.1,/*/*[2]/*[2]/*[2]/*[6],entertainment>part,include,speech,,Conduit Head: verse speech,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
6a7e901f946c3e6e139cbe71859884ee92d6322da4b64ecab7666ebdbd156d62,A07502.2.2,/*/*[2]/*[2]/*[2]/*[7],entertainment>part,include,speech,,General Training: verse speech,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
6a7e901f946c3e6e139cbe71859884ee92d6322da4b64ecab7666ebdbd156d62,A07502.2.3,/*/*[2]/*[2]/*[2]/*[8],entertainment>part,include,speech,,Jones's welcome: verse speech (lg) and the Echo speech (s137); property description and heading (s1-2) excluded,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
29767074625faca9a79b35bc915859bf2a98d4b2deeb74814de86da26e6e36eb,A10411.3,/*/*[2]/*[2]/*[3]/*[2],play>act>scene,include,,,Amyntas: dialogue/song lines outside <sp>,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
dee84eef972cb50e24f3216babfe18525003255e83b651a5229b6cf36015db43,A10440.1.1,/*/*[2]/*[2]/*/*[1],dialogue>part,exclude,authorial_description,,"title/argument paragraph (A dialogue between the Merchant, the Knight and the Ploughman ... compiled)",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
dee84eef972cb50e24f3216babfe18525003255e83b651a5229b6cf36015db43,A10440.1.3,/*/*[2]/*[2]/*/*[3],dialogue>part,include,epilogue,,"the Philosopher's concluding address to the audience (Ye sovereigns all discrete and excellent, before whom this dialogue shewed hath be) - epilogue",Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
f6ac469f8a71698be978984f35a2b93762e2a81bd61502b828e9fe74c1882e3e,A11909.1,/*/*[2]/*[2]/*[1],tragedy,exclude,authorial_description,,prose Argument,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
f6ac469f8a71698be978984f35a2b93762e2a81bd61502b828e9fe74c1882e3e,A11909.1,/*/*[2]/*[2]/*[1],tragedy>act,include,,,Hercules Furens: verse dialogue outside <sp>,Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,A11954.25,/*/*[2]/*[2]/*[25],play>act>scene,include,,,Troilus: prose speech (How now Thersites...),Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
77d50ab149976a6b0ccf2edfa8ec157a3894f62e44214f6072d1019968d110b1,A11954.25,/*/*[2]/*[2]/*[25],play>prologue,include,prologue,,the Prologue (In Troy there lies the scene),Claude content audit 2026-09-07: units newly included by the identity round (39 units) - all pending nodes read or sampled,applied,2026-09-07
